post_title,post_url,author_name,author_url,response_count,response_latest_time
国家图书馆地铁附近 中关村南大街34号院正规两居7800,https://www.douban.com/group/topic/259958036/,angel,https://www.douban.com/people/199703400/,0,2022-02-13 18:25:00
回龙观霍营地铁口南次卧1850 直达软件园 无中介费 实拍可月付,https://www.douban.com/group/topic/259957902/,豆豆666888,https://www.douban.com/people/251329414/,22,2022-02-13 18:23:00
10/5/亦庄线 宋家庄 旧宫 小红门 直达国贸 望京 京东 主次卧合租一居两居三居整租13566603175同v,https://www.douban.com/group/topic/259957884/,🌸 张锐东 🍀,https://www.douban.com/people/238311733/,1,2022-02-13 18:23:00
十号线角门东地铁口大卧室1500带客厅   室友都是个正常上下班的很好相处   免中介费加微信看房18515235588,https://www.douban.com/group/topic/259957784/,豆友198417141,https://www.douban.com/people/cfl18515235588/,2,2022-02-13 18:22:00
个人出租 / 中关村人大魏公村 主卧带阳台 🈚中介费,https://www.douban.com/group/topic/259957654/,蕾拉本拉,https://www.douban.com/people/228751245/,6,2022-02-13 18:20:00
6号线青年路、朝阳大悦城、小区近达美中心、惠通时代广场、出门快速公交直达三里屯、大望路、三元桥、望京、国贸CBD,https://www.douban.com/group/topic/259957558/,小幸运,https://www.douban.com/people/250236939/,4,2022-02-13 18:19:00
清河永泰园东升科技园旁有2400至2800的主卧次卧出租，没有杂费,https://www.douban.com/group/topic/259957329/,子墨,https://www.douban.com/people/232023320/,1,2022-02-13 18:16:00
刘家窑地铁站,https://www.douban.com/group/topic/259957208/,麓,https://www.douban.com/people/218290825/,0,2022-02-13 18:14:00
昌平线沙河地铁口 白领公寓 平层 复式 一居 两居 押一付一 全新家电 独立厨卫,https://www.douban.com/group/topic/259956890/,租房子的凉生,https://www.douban.com/people/246991745/,3,2022-02-13 18:09:00
望京150平正规大三居主卧找室友，适合望京/酒仙桥/三元桥附近地区工作，希望有独立空间又不想太寂寞的朋友，价格略高，有意私信,https://www.douban.com/group/topic/259956754/,Vagrant_,https://www.douban.com/people/211383815/,1,2022-02-13 18:08:00
【已租】大山子两居室次卧转租 无中介费 押一付一,https://www.douban.com/group/topic/259956627/,LYCHEE--wy,https://www.douban.com/people/168916715/,2,2022-02-13 18:06:00
短期转租海淀区北蜂窝路30号院朝南主卧一间,https://www.douban.com/group/topic/259956357/,Lucky菜,https://www.douban.com/people/119611608/,6,2022-02-13 18:02:00
求租两居室,https://www.douban.com/group/topic/259956291/,北京北极,https://www.douban.com/people/181686972/,8,2022-02-13 18:01:00
海淀区中关村环保园附近房子转租（无中介费）,https://www.douban.com/group/topic/259955526/,橘子不是水果,https://www.douban.com/people/241294679/,1,2022-02-13 17:51:00
地铁四号线&七号线菜市口🚇三居室次卧2600招租(近陶然亭宣武门牛街广安门),https://www.douban.com/group/topic/259955228/,有求皆苦,https://www.douban.com/people/197900092/,2,2022-02-13 17:47:00
朝阳大悦城（青年路站）--财满街--汇星苑三居室房东直租（合租），17319323060微电同号，中介勿扰！,https://www.douban.com/group/topic/259955089/,星辰瀚海,https://www.douban.com/people/188698642/,9,2022-02-13 17:45:00
5号线立水桥地铁站两居室6100！喜欢私聊微信17320838909,https://www.douban.com/group/topic/259954992/,豆友248636308,https://www.douban.com/people/248636308/,0,2022-02-13 17:44:00
房源更新:一居室 16号线地铁沿线 西北旺 大牛坊 永旺家园 中关村壹号 用友软件园,https://www.douban.com/group/topic/259954479/,魔法少女郭德纲,https://www.douban.com/people/222069747/,0,2022-02-13 17:37:00
国贸CBD个人转租 主卧独卫带阳台 4月可入住,https://www.douban.com/group/topic/259954225/,istar,https://www.douban.com/people/148069956/,0,2022-02-13 17:33:00
8号线昌平线，朱辛庄地铁站，生命科学园，七燕路一号院小区，北次卧，精装修，2000每月，随时可以入住，看房电话18531449070,https://www.douban.com/group/topic/259954117/,A租房 大超超,https://www.douban.com/people/237838217/,0,2022-02-13 17:32:00
女生招室友🙋‍♀️｜整租两居室朝南阳台主卧·一人一屋‘半多小时国贸大望路双井百子湾’无中介无杂费包网取暖物业,https://www.douban.com/group/topic/259953909/,榴莲大虾,https://www.douban.com/people/175943840/,18,2022-02-13 17:29:00
（家庭求租）门头沟s1上岸地铁站附近至少三居,https://www.douban.com/group/topic/259953734/,豆友195462491,https://www.douban.com/people/195462491/,1,2022-02-13 17:27:00
个人出租三环方庄桥，四方景园正规次卧,https://www.douban.com/group/topic/259953514/,拆家的哈士奇,https://www.douban.com/people/174948531/,7,2022-02-13 17:24:00
【已租出】立水桥 正辰小区 二居室次卧,https://www.douban.com/group/topic/259953511/,耳洞很多,https://www.douban.com/people/64494487/,3,2022-02-13 17:24:00
10号线双井的可爱两室一厅次卧招租，仅限女生，3.1可入住，室友只有一位好沟通小姐姐,https://www.douban.com/group/topic/259953384/,马里奥,https://www.douban.com/people/cheesejingjing/,0,2022-02-13 17:22:00
7/10/14号线 国贸 双井 九龙山 百子湾 金海国际 精装修单间出租 真实房源 随时看房 拎包入住 2000/月 可月付,https://www.douban.com/group/topic/259953215/,酷酷的房,https://www.douban.com/people/234961252/,36,2022-02-13 17:20:00
安宁佳园开间5000 无中介 随时住18610276809,https://www.douban.com/group/topic/259952881/,狗啊狗啊狗,https://www.douban.com/people/gouagouagou/,0,2022-02-13 17:15:00
六号线褡裢坡地铁300米主卧2800次卧2300可月付  看房热线/VX：15010676544，,https://www.douban.com/group/topic/259952863/,衍夏成歌,https://www.douban.com/people/250865716/,0,2022-02-13 17:15:00
朝阳金台路站｜两居次卧转租三个月限女生,https://www.douban.com/group/topic/259952598/,amjune,https://www.douban.com/people/172598621/,1,2022-02-13 17:12:00
门头沟上岸站地铁站,https://www.douban.com/group/topic/259952366/,租房找老李,https://www.douban.com/people/Lz_0605/,4,2022-02-13 17:09:00
已租！个人转租北工大14号线一居室,https://www.douban.com/group/topic/259951921/,sinniie,https://www.douban.com/people/198045349/,0,2022-02-13 17:03:00
一号线，双桥地铁，两室一厅出租，精装修，押一付一，电梯房集体供暖，无中介费，随时入住，13120388441微同,https://www.douban.com/group/topic/259951738/,MrMM,https://www.douban.com/people/238294165/,4,2022-02-13 17:01:00
6号线，物资学院地铁站  朝南主卧2200/月 没有中介费 没有服务费,https://www.douban.com/group/topic/259951589/,诚信,https://www.douban.com/people/Yi-0000-6/,0,2022-02-13 16:59:00
宋家庄两居出租,https://www.douban.com/group/topic/259951277/,豆友InDO6UUXDQ,https://www.douban.com/people/246298839/,2,2022-02-13 16:54:00
六号线 草房两居 随时看房 5000多一点15611919739,https://www.douban.com/group/topic/259951257/,六号线租房,https://www.douban.com/people/216645429/,0,2022-02-13 16:54:00
立水桥地铁站，整租两居室，押一付一，6260.中东路58号院，中滩村路16号院，电微17610433585,https://www.douban.com/group/topic/259950542/,我,https://www.douban.com/people/200057849/,5,2022-02-13 16:44:00
国贸CBD 纽约豪园次卧出租 4990/月,https://www.douban.com/group/topic/259950221/,Когда,https://www.douban.com/people/154250672/,2,2022-02-13 16:40:00
望京上班首选，15号线国展地铁旁，莲竹花园，朝南大主卧带阳台，黄金楼层，近地铁400米随时看房，电话微信15231918930,https://www.douban.com/group/topic/259950219/,小鲜肉,https://www.douban.com/people/248189734/,0,2022-02-13 16:40:00
求租莲花桥、六里桥附近，主卧带独卫和阳台的房间,https://www.douban.com/group/topic/259949797/,已注销,https://www.douban.com/people/Niuniuyining/,3,2022-02-13 16:34:00
求二居整租,https://www.douban.com/group/topic/259949717/,南阀,https://www.douban.com/people/207716708/,3,2022-02-13 16:33:00
积水潭地铁附近 温馨平房2300，有空调，独立洗浴,https://www.douban.com/group/topic/259949412/,豆友207740295,https://www.douban.com/people/207740295/,0,2022-02-13 16:29:00
慈寿寺地铁 玲珑路 八里庄北里正规一居，南向5500,https://www.douban.com/group/topic/259949092/,靠谱,https://www.douban.com/people/243460677/,0,2022-02-13 16:25:00
地铁六号线 物资学院地铁站 新建村二期高层小区  步行5分钟 主卧飘窗 无中介服务费 自如装修 2150/月,https://www.douban.com/group/topic/259949058/,豆友252016880,https://www.douban.com/people/252016880/,0,2022-02-13 16:24:00
朝阳 14号线将台地铁站 近电子城·IT产业园 798 望京 酒仙桥 价格2000 无中介费,https://www.douban.com/group/topic/259948669/,嗯呐!,https://www.douban.com/people/200959262/,0,2022-02-13 16:19:00
急转租  次卧，大望路 红庙  蛋壳装修    1号，6号，14号 楼下就是公交车  3200  可谈  居住人少  拎包入住,https://www.douban.com/group/topic/259948645/,小昂昂,https://www.douban.com/people/244953295/,12,2022-02-13 16:19:00
个人出租丰台六里桥次卧，合租,https://www.douban.com/group/topic/259948489/,爱上冰淇淋的薰,https://www.douban.com/people/120379459/,0,2022-02-13 16:17:00
建外soho 永安里地铁金台夕照地铁10号线，国贸光华里小区精装修开间，独立卫生间有厨房，看房需要提前预约,https://www.douban.com/group/topic/259948360/,朱红,https://www.douban.com/people/167772630/,4,2022-02-13 16:15:00
合租 | 1号线传媒大学站，珠江绿洲家园朝南落地阳台主卧独卫，随时可以看房V 17602262860,https://www.douban.com/group/topic/259948103/,杨杨杨较瘦吖,https://www.douban.com/people/236377083/,2,2022-02-13 16:12:00
房东直租！融泽嘉园两居室，非诚勿扰！有意添加wx: zishan_mickey,https://www.douban.com/group/topic/259947923/,豆友SWm9exeTdY,https://www.douban.com/people/252587596/,3,2022-02-13 16:10:00
转租5号线、7号线磁器口，2号线崇文门地铁站朝东次卧！房东直租2275元！,https://www.douban.com/group/topic/259947821/,zhqngjianting,https://www.douban.com/people/177846891/,2,2022-02-13 16:08:00
求租一居室或者两居室,https://www.douban.com/group/topic/259947701/,菜菜,https://www.douban.com/people/163940530/,6,2022-02-13 16:06:00
6号线 草房站 中弘北京像素南区  步行3分钟到地铁 两家合住   南向 欧式豪华装修  1800/月,https://www.douban.com/group/topic/259947510/,豆友252015590,https://www.douban.com/people/252015590/,1,2022-02-13 16:04:00
个人转租6号线主卧独卫地铁房精装修,https://www.douban.com/group/topic/259947440/,Ten,https://www.douban.com/people/haidongdejia201/,6,2022-02-13 16:03:00
十里堡地铁，107平大两居出租其中一间次卧,https://www.douban.com/group/topic/259947119/,似是而非,https://www.douban.com/people/hello1234567/,0,2022-02-13 15:59:00
地铁十号线芍药居，圣馨家园，三家大主卧，3600,https://www.douban.com/group/topic/259946894/,国际白,https://www.douban.com/people/217905867/,3,2022-02-13 15:56:00
西坝河北里23号楼 精装主卧3500次卧2700/2800 随时入住看房,https://www.douban.com/group/topic/259946818/,豆友YuJiaQiang,https://www.douban.com/people/251346679/,10,2022-02-13 15:55:00
转租14号线将台站 芳园里丽都职工公寓小区精装修两居室 家具家电齐全 随时看房 拎包入住,https://www.douban.com/group/topic/259946310/,8292675,https://www.douban.com/people/xiyaoyang005/,3,2022-02-13 15:48:00
求租，立水桥  天通苑南  立水桥南  北苑附近，整租两居,https://www.douban.com/group/topic/259946214/,豆友213600486,https://www.douban.com/people/213600486/,0,2022-02-13 15:47:00
求六号线带独卫的房间！！或者有没有一起整租二居的小姐姐！,https://www.douban.com/group/topic/259946201/,San Junipero,https://www.douban.com/people/60591590/,4,2022-02-13 15:47:00
纯个人🙏自如整租转租 六号线草房站门口 北京像素 复式两卧两卫大客厅 南北通透 无中介,https://www.douban.com/group/topic/259945592/,Will,https://www.douban.com/people/161900330/,0,2022-02-13 15:39:00
西坝河北里23号楼 精装主卧3500次卧2700/2800 随时入住看房,https://www.douban.com/group/topic/259946818/,豆友YuJiaQiang,https://www.douban.com/people/251346679/,10,2022-02-13 15:55:00
转租14号线将台站 芳园里丽都职工公寓小区精装修两居室 家具家电齐全 随时看房 拎包入住,https://www.douban.com/group/topic/259946310/,8292675,https://www.douban.com/people/xiyaoyang005/,3,2022-02-13 15:48:00
求租，立水桥  天通苑南  立水桥南  北苑附近，整租两居,https://www.douban.com/group/topic/259946214/,豆友213600486,https://www.douban.com/people/213600486/,0,2022-02-13 15:47:00
求六号线带独卫的房间！！或者有没有一起整租二居的小姐姐！,https://www.douban.com/group/topic/259946201/,San Junipero,https://www.douban.com/people/60591590/,4,2022-02-13 15:47:00
纯个人🙏自如整租转租 六号线草房站门口 北京像素 复式两卧两卫大客厅 南北通透 无中介,https://www.douban.com/group/topic/259945592/,Will,https://www.douban.com/people/161900330/,0,2022-02-13 15:39:00
已转,https://www.douban.com/group/topic/259945347/,月思萧索,https://www.douban.com/people/129040724/,0,2022-02-13 15:35:00
单间出租恒通商务园附近,https://www.douban.com/group/topic/259944720/,幸福港湾,https://www.douban.com/people/186299427/,0,2022-02-13 15:27:00
北京朝阳站，达美中心，青年路大悦城。姚家园小区直租温馨房间，中介勿扰。,https://www.douban.com/group/topic/259944656/,比尔盖饭5代。,https://www.douban.com/people/236385875/,1,2022-02-13 15:25:00
求租丰台区燕保康润家园一居或者两居,https://www.douban.com/group/topic/259944500/,52Hertz,https://www.douban.com/people/235717718/,5,2022-02-13 15:23:00
地铁六号线 草房站 北京像素小区  步行2分钟 独厨独卫大开间 无中介服务费 精装修 3800/月,https://www.douban.com/group/topic/259944252/,找我就对了,https://www.douban.com/people/252015552/,2,2022-02-13 15:20:00
苏州街人民大学 理工大学附近有房出租,https://www.douban.com/group/topic/259944077/,豆友190139553,https://www.douban.com/people/190139553/,0,2022-02-13 15:17:00
西三旗  育新地铁附近  新都环岛北辰机械厂宿舍独门独户开间,https://www.douban.com/group/topic/259943969/,易先生,https://www.douban.com/people/160832775/,2,2022-02-13 15:16:00
5号线，13号线，天通苑，立水桥，北苑路北，北苑，来一波特价房，900-4500，房源多多，需要的++17732377752,https://www.douban.com/group/topic/259943845/,123BJ租房,https://www.douban.com/people/242573474/,0,2022-02-13 15:14:00
14号线-北工大西门-寻合租二缺一,https://www.douban.com/group/topic/259943474/,yangis,https://www.douban.com/people/207895353/,0,2022-02-13 15:10:00
【0中介】16号线 温阳路 精装一居 朝南阳光房 1500-1800  押一付一 拎包入住,https://www.douban.com/group/topic/259943412/,chixing,https://www.douban.com/people/166703453/,12,2022-02-13 15:09:00
14号线酒仙桥望京南，大山子北里小区，整租双朝南两居室,https://www.douban.com/group/topic/259943139/,心已赠人,https://www.douban.com/people/251750028/,0,2022-02-13 15:05:00
海淀区六道口18平大主卧带飘窗招室友！！无中介费 押一付一！！！字节房补范围内,https://www.douban.com/group/topic/259942871/,面包树是大白,https://www.douban.com/people/130956930/,1,2022-02-13 15:02:00
【已租】双桥朝南次卧招女室友,https://www.douban.com/group/topic/259942070/,Sweet,https://www.douban.com/people/173337114/,1,2022-02-13 14:51:00
房东阿姨直租 单间带独立厨卫 地铁4/16号线 月租2500元,https://www.douban.com/group/topic/259941841/,北京大妈,https://www.douban.com/people/222468389/,0,2022-02-13 14:47:00
5号线天通苑站，西三区，个人房子出租，可以押一付一，包物业取暖，走路5分钟到地铁，主卧独卫，阳台次卧，温馨单间！,https://www.douban.com/group/topic/259941491/,香波波,https://www.douban.com/people/217725944/,0,2022-02-13 14:43:00
五福玲珑居整租两居室 地铁10号线6号线慈寿寺站 南北通透随时看房 欢迎咨询17611338970微信同步,https://www.douban.com/group/topic/259941468/,唸～,https://www.douban.com/people/242469548/,6,2022-02-13 14:42:00
going,https://www.douban.com/group/topic/259941445/,18612890955,https://www.douban.com/people/196432025/,0,2022-02-13 14:42:00
已无需求，请删帖,https://www.douban.com/group/topic/259941357/,茉西诺Shino,https://www.douban.com/people/166981083/,1,2022-02-13 14:40:00
转租| 已租,https://www.douban.com/group/topic/259941316/,李,https://www.douban.com/people/178996892/,10,2022-02-13 14:40:00
东坝 望京三里屯 酒仙桥姚家园附近 朝新嘉园东里四区主卧带阳台2100月,https://www.douban.com/group/topic/259941303/,姜逗逗～,https://www.douban.com/people/250527666/,0,2022-02-13 14:40:00
东坝 酒仙桥 七棵树创意园金泽家园一居室3700月,https://www.douban.com/group/topic/259940957/,宁静致远～,https://www.douban.com/people/251686939/,0,2022-02-13 14:35:00
丰台区玺萌丽苑 4号线马家堡10号线角门西,https://www.douban.com/group/topic/259940873/,r,https://www.douban.com/people/224209931/,2,2022-02-13 14:34:00
§朝阳双井国贸 合生汇九龙山 珠江帝景正规次卧3200（朝南）随时看房入住  联系电话17316037615,https://www.douban.com/group/topic/259940707/,眼带笑意,https://www.douban.com/people/212177707/,2,2022-02-13 14:32:00
【整租】北工大南新园精装两室一厅房东直租，地铁北工大西门附近，京体游泳馆及松榆东里南门公交站附近，价格美丽，3月下旬可拎包入住,https://www.douban.com/group/topic/259940651/,Lyn,https://www.douban.com/people/224564234/,0,2022-02-13 14:31:00
宋家庄 五号线 十号线 朝南主卧阳台 集体供暖 近地铁,https://www.douban.com/group/topic/259940484/,善始善终,https://www.douban.com/people/220509341/,1,2022-02-13 14:28:00
0中介费0服务费  5号线立水桥 北苑附近 龙湖产业园对面来北家园  同区域最划算的一居室  需要可联系15701567270同微,https://www.douban.com/group/topic/259940173/,拒绝无聊社交,https://www.douban.com/people/251889226/,0,2022-02-13 14:24:00
六号线物资学院新建村高层，三户朝南主卧阳台，次卧飘窗，🉑整租🉑分租，下楼地铁站，押一付一，没有中介费包物业取暖,https://www.douban.com/group/topic/259939984/,纪嫣然,https://www.douban.com/people/251680891/,0,2022-02-13 14:22:00
草房地铁站6号线 房东直租，转租主卧无中介费,https://www.douban.com/group/topic/259939938/,喜可耐,https://www.douban.com/people/216930365/,1,2022-02-13 14:21:00
出租8号线附近单间1500次卧家具家电齐全,https://www.douban.com/group/topic/259939899/,小丑八怪,https://www.douban.com/people/228444189/,4,2022-02-13 14:21:00
已租,https://www.douban.com/group/topic/259939871/,牛小厨同学,https://www.douban.com/people/185877618/,8,2022-02-13 14:20:00
国展西坝河2居室6000,https://www.douban.com/group/topic/259939573/,面包片,https://www.douban.com/people/175446814/,0,2022-02-13 14:16:00
6号线物资学院 天赐良园次卧 1750元 3家合租,https://www.douban.com/group/topic/259939510/,始于颜值,https://www.douban.com/people/220107437/,5,2022-02-13 14:15:00
整租三环十里河精装复式近地铁500米地铁10分钟直达国贸,https://www.douban.com/group/topic/259939399/,漫里风铃音,https://www.douban.com/people/251680884/,0,2022-02-13 14:14:00
亦庄线 旧宫地铁口 清逸园甲区,https://www.douban.com/group/topic/259939180/,壮。,https://www.douban.com/people/243564293/,10,2022-02-13 14:11:00
【个人房直租】大兴区骏城小区，临近高米店南 枣园地铁。次卧，限一位女生，2100元（费用全含，无其他任何费用）,https://www.douban.com/group/topic/259939021/,哈哈,https://www.douban.com/people/225877866/,0,2022-02-13 14:09:00
求租，地铁顺义到花梨坎附近两居，中介勿扰！,https://www.douban.com/group/topic/259937962/,………,https://www.douban.com/people/215678331/,4,2022-02-13 13:55:00
次卧出租，立水桥合立方小区，三室两卫   朝南，人少面积大，地铁对面，黄金位置15311991005,https://www.douban.com/group/topic/259937718/,一缕阳光°,https://www.douban.com/people/251680855/,0,2022-02-13 13:52:00
长阳求租房！整租一居室，设备齐全的来，电话13027607039,https://www.douban.com/group/topic/259937621/,八千,https://www.douban.com/people/162524378/,1,2022-02-13 13:51:00
自如转租,https://www.douban.com/group/topic/259936819/,Ann,https://www.douban.com/people/175034639/,0,2022-02-13 13:39:00
宋家庄，地铁200米，三家合租，超大主卧阳台，集中供暖，小区环境安静整洁，月底到期，可提前看房预定，18501247372V同,https://www.douban.com/group/topic/259936811/,租房,https://www.douban.com/people/226744193/,1,2022-02-13 13:39:00
个人出租/临近马家堡地铁口，步行5分钟即可，次卧出租，随时可以看房,https://www.douban.com/group/topic/259936472/,王先生,https://www.douban.com/people/188245201/,0,2022-02-13 13:35:00
三元桥新源里阳台大卧,https://www.douban.com/group/topic/259936391/,瘦不了,https://www.douban.com/people/220116288/,4,2022-02-13 13:34:00
5号线地铁附近  位置优越 交通便利 房间宽敞舒适,https://www.douban.com/group/topic/259936389/,胖鹅呀🦢,https://www.douban.com/people/222683479/,2,2022-02-13 13:34:00
六里桥，六里桥东地铁站，地铁九号线附近，华源一里八号院主卧带独卫2500，只租两个月,https://www.douban.com/group/topic/259936130/,c三个点,https://www.douban.com/people/cc17610618265/,0,2022-02-13 13:30:00
朝阳通州 | 个人急转租梨园地铁站附近一居室，房东直租,https://www.douban.com/group/topic/259936116/,xuzhu124,https://www.douban.com/people/195903375/,2,2022-02-13 13:30:00
特价秒杀，东四，灯市口，朝阳门内大街，地暖两居室便宜出租7000一月，,https://www.douban.com/group/topic/259936099/,豆友246640974,https://www.douban.com/people/246640974/,1,2022-02-13 13:30:00
找到,https://www.douban.com/group/topic/259935962/,让我再睡五分钟,https://www.douban.com/people/173215896/,3,2022-02-13 13:27:00
传媒大学附近次卧出租,https://www.douban.com/group/topic/259935568/,Gyanu.🦔,https://www.douban.com/people/243528535/,3,2022-02-13 13:22:00
【房东直租】8号线地铁-西小口450米,https://www.douban.com/group/topic/259935418/,沙漏,https://www.douban.com/people/198549966/,2,2022-02-13 13:20:00
5号线天通苑房！挨着地铁，正规主卧2500，次卧，明间，单间700都出租，没有杂费可以月付，押一付一！！,https://www.douban.com/group/topic/259935347/,发尾与风,https://www.douban.com/people/251680601/,1,2022-02-13 13:19:00
纯个人｜5号线立水桥南站 次卧,https://www.douban.com/group/topic/259934955/,蕾子（Claire）,https://www.douban.com/people/238808096/,1,2022-02-13 13:13:00
海淀16号线西北旺后厂村芳怡园永靓家园精装合租主卧次卧临近软件园0中介费包物业取暖,https://www.douban.com/group/topic/259934729/,雨落雨兮,https://www.douban.com/people/251680562/,0,2022-02-13 13:10:00
14号线望京南地铁对面 主卧朝南 女生室友 随时看房2000+  18516836866,https://www.douban.com/group/topic/259934609/,我叫不识趣呀,https://www.douban.com/people/248629897/,0,2022-02-13 13:08:00
5号线天通苑地铁口西二区，单间700起，次卧1400.主卧独卫2300起，没有中介费，图片实拍，随时可看，拎包入住，特别干净,https://www.douban.com/group/topic/259934446/,莂說話や吻涐,https://www.douban.com/people/251680548/,0,2022-02-13 13:07:00
15号线地铁顺义站北 龙府花园 电梯房朝南带阳台，采光超好便宜 长租一千出头 随时看房1339192731,https://www.douban.com/group/topic/259933967/,北京有住宅出租,https://www.douban.com/people/251433559/,0,2022-02-13 13:00:00
物资学院路1900压一付一主卧独卫,https://www.douban.com/group/topic/259933845/,Yoffey🥥,https://www.douban.com/people/206934546/,1,2022-02-13 12:58:00
朝阳双井，国贸一站地，近合生汇，家乐福，超值两居，手慢无，业主直租,https://www.douban.com/group/topic/259933783/,别把爱看太真i,https://www.douban.com/people/248509162/,14,2022-02-13 12:57:00
六号线褡裢坡地铁300米主卧2390次卧2160可月付  看房热线/VX：15010676544,https://www.douban.com/group/topic/259933671/,爱伊梦雪,https://www.douban.com/people/251680545/,0,2022-02-13 12:56:00
【个人出租一居室】十里河地铁10、14号线，周庄17号线周庄嘉园6号院,https://www.douban.com/group/topic/259933601/,豆友185530927,https://www.douban.com/people/185530927/,0,2022-02-13 12:55:00
朝阳区芍药居太阳宫地铁站10-13号步行地铁3-5分钟，新纪家园3200真实图片真实价格电话微信18311229729,https://www.douban.com/group/topic/259933571/,商,https://www.douban.com/people/225451961/,0,2022-02-13 12:55:00
6号线青年路次卧无中介费房东直租,https://www.douban.com/group/topic/259932811/,鱼丸不要粗面,https://www.douban.com/people/59957533/,4,2022-02-13 12:44:00
求租天畅园，拂林园主卧独卫,https://www.douban.com/group/topic/259932743/,Kahaani,https://www.douban.com/people/225188419/,0,2022-02-13 12:44:00
找知春路小区、锦秋家园、罗庄东里、罗庄西里、太月园、碧兴园小区及附近的租房,https://www.douban.com/group/topic/259932684/,没有尾巴的嘟嘟,https://www.douban.com/people/202767320/,1,2022-02-13 12:43:00
[5号线/13号线/17号线]【两户一卫】天通东苑 高性价比复式主卧 家电齐全 交通便利,https://www.douban.com/group/topic/259932672/,呆萌,https://www.douban.com/people/144307680/,0,2022-02-13 12:43:00
黄渠地铁口,https://www.douban.com/group/topic/259932435/,骅弁,https://www.douban.com/people/162555359/,2,2022-02-13 12:40:00
无中介费，一号线，八角地铁口，万达广场旁，次卧，主卧1900元,https://www.douban.com/group/topic/259932378/,阿甘,https://www.douban.com/people/202503523/,0,2022-02-13 12:39:00
八里庄西里红领巾公园葛洲坝远洋天地精装卧室真实图片随时看房,https://www.douban.com/group/topic/259932143/,小胖小胖身体棒,https://www.douban.com/people/244471366/,0,2022-02-13 12:36:00
求租清河到六道口之间的次卧,https://www.douban.com/group/topic/259931884/,小鬼鬼,https://www.douban.com/people/198471455/,17,2022-02-13 12:32:00
合租   14号线北工大地铁站步行8分钟，美景东方小区，精装修大次卧2600，带小阳台，价格能谈,https://www.douban.com/group/topic/259931790/,TIME,https://www.douban.com/people/218616956/,0,2022-02-13 12:31:00
北医三院，花园路三居整租11000分租主卧带阳台4300 中卧朝南3600 次卧3400电话13693259973,https://www.douban.com/group/topic/259931207/,好久不见,https://www.douban.com/people/233932940/,0,2022-02-13 12:23:00
潘家园三居次卧2400,https://www.douban.com/group/topic/259930835/,Daisy Z,https://www.douban.com/people/189103945/,18,2022-02-13 12:18:00
转租人大中关村紫金庄园单间 3000/月,https://www.douban.com/group/topic/259930718/,Yolo,https://www.douban.com/people/132841663/,4,2022-02-13 12:17:00
13号线回龙观地铁站，龙腾苑二区，精装次卧特价2200随时入住，四家合租，步梯三层,https://www.douban.com/group/topic/259930579/,房东出租,https://www.douban.com/people/A805587554/,0,2022-02-13 12:15:00
求租宋家庄地铁站整租两居,https://www.douban.com/group/topic/259930540/,三个七,https://www.douban.com/people/182839823/,4,2022-02-13 12:15:00
常营草房地铁连心园西区主卧次卧2100，2100随时可以看房入住,https://www.douban.com/group/topic/259930311/,绝地求生,https://www.douban.com/people/245141546/,3,2022-02-13 12:12:00
慈寿寺/车道沟地铁站，五福玲珑居卧室转租，2450/月,https://www.douban.com/group/topic/259930249/,若空,https://www.douban.com/people/207262023/,2,2022-02-13 12:11:00
求租求室友 | 劲松潘家园北工大平乐园范围内两居室合租,https://www.douban.com/group/topic/259929758/,Truman,https://www.douban.com/people/128696517/,2,2022-02-13 12:04:00
直租-霍营地铁站-仅剩一间房！,https://www.douban.com/group/topic/259929717/,破局,https://www.douban.com/people/223483654/,2,2022-02-13 12:04:00
昌平线沙河地铁站附近两室一厅现房出租，南向大阳台,https://www.douban.com/group/topic/259928998/,止语,https://www.douban.com/people/234624778/,1,2022-02-13 11:54:00
奈何不会删帖，只能重新编辑，抱歉,https://www.douban.com/group/topic/259928880/,polaris,https://www.douban.com/people/93236028/,4,2022-02-13 11:52:00
6号线物资学院，精装修 三居室，整租 分租均可，民水民电 包物业取暖，家电齐全 拎包入住,https://www.douban.com/group/topic/259928806/,豆豆豆豆,https://www.douban.com/people/238095012/,2,2022-02-13 11:51:00
纯个人。找个室友一起租房,https://www.douban.com/group/topic/259927822/,加油,https://www.douban.com/people/239393733/,4,2022-02-13 11:38:00
呼家楼地铁站｜主卧合租｜找同屋不同床男室友,https://www.douban.com/group/topic/259927790/,生命的色彩,https://www.douban.com/people/164570424/,3,2022-02-13 11:37:00
纯个人  10号线5号线亦庄线，宋家庄两居室主卧转租  房东直租，无中介费,https://www.douban.com/group/topic/259927716/,豆友ePKDqaXtes,https://www.douban.com/people/251169593/,0,2022-02-13 11:36:00
【个人低价急转】北苑/立水桥南地铁附近大厅隔有大阳台 | 剩余半年多送网送保洁 | 家具家电齐全可做饭,https://www.douban.com/group/topic/259927468/,盈,https://www.douban.com/people/183257465/,8,2022-02-13 11:33:00
0中介费 西北旺 马连洼 中关村软件园滴滴联想 网易百度 新浪16号线地铁附近小区各种房源整租 合租 随时免费咨询,https://www.douban.com/group/topic/259927337/,古德猫宁'',https://www.douban.com/people/239025275/,0,2022-02-13 11:31:00
木樨地月坛金融街军博南礼士路找女生整租两居室,https://www.douban.com/group/topic/259926950/,Patrick,https://www.douban.com/people/142440144/,1,2022-02-13 11:25:00
