post_title,post_url,author_name,author_url,response_count,response_latest_time
【已租】求室友！！酒仙桥，望京，将台工作的小伙伴看过来！！！转租大山子两居次卧，2900/月，无中介费，随时入住。,https://www.douban.com/group/topic/260736814/,安安安导,https://www.douban.com/people/251476752/,4,2022-02-22 20:46:00
地铁六号线物资学院路.三家阳台大主卧采光非常好！,https://www.douban.com/group/topic/260736782/,杰啊@,https://www.douban.com/people/229328181/,5,2022-02-22 20:46:00
求整租15号线沿线三居室，三人住，三月初入住，中介勿扰，预算5500以内,https://www.douban.com/group/topic/260736771/,jack,https://www.douban.com/people/196133599/,2,2022-02-22 20:46:00
苏州街紫金庄园18-20平米主卧转租无中介费个人转租男女不限租金便宜,https://www.douban.com/group/topic/260736763/,雪山是这样,https://www.douban.com/people/219262737/,0,2022-02-22 20:46:00
西城区天宁寺东里，个人，合租，次卧，近长椿街,https://www.douban.com/group/topic/260736399/,龙中龙,https://www.douban.com/people/175658975/,2,2022-02-22 20:42:00
求租 一居 十号线劲松潘家园附近,https://www.douban.com/group/topic/260736380/,你是我还是你,https://www.douban.com/people/233934084/,3,2022-02-22 20:41:00
望京 来广营 酒仙桥 15号线孙河 康营家园免费网定期保洁包维修  随时看房随时入住19187096557,https://www.douban.com/group/topic/260736351/,有你世界才精彩,https://www.douban.com/people/253712246/,0,2022-02-22 20:41:00
求租 整租一个月左右,https://www.douban.com/group/topic/260736267/,小白是只猫,https://www.douban.com/people/162319096/,8,2022-02-22 20:40:00
中成大厦，海淀路社区，西屋国际，稻香园社区，精装主卧次卧单间出租，随时看房,https://www.douban.com/group/topic/260736262/,西出阳关无故人,https://www.douban.com/people/249458483/,2,2022-02-22 20:40:00
6号线十里堡地铁 甘露西园双朝南两居室 报价5300  可押一付一 电梯房  采光嘎嘎地  包物业取暖 随时看房入住,https://www.douban.com/group/topic/260736172/,最初de疼爱,https://www.douban.com/people/ly558866/,2,2022-02-22 20:39:00
求租过程所附近的房源中介勿扰2000以内,https://www.douban.com/group/topic/260736129/,ARRANGED  .ML,https://www.douban.com/people/177872641/,0,2022-02-22 20:38:00
无中介费清河永泰庄地铁站永泰西里超大主卧出租,https://www.douban.com/group/topic/260736090/,关关,https://www.douban.com/people/198631146/,5,2022-02-22 20:38:00
一号线 果园 九棵树地铁300米 瑞都国际 空三家 照片全部实拍2000-2200 超大面积 带阳台。。,https://www.douban.com/group/topic/260735866/,晨旭,https://www.douban.com/people/240788063/,0,2022-02-22 20:35:00
★★出租五道口六道口地铁站附近大学周边精装好房！！整租分租都可以！！,https://www.douban.com/group/topic/260735642/,奶不动的蔡文姬,https://www.douban.com/people/251182678/,0,2022-02-22 20:33:00
次卧转租南邵地铁站附近（短期出租）,https://www.douban.com/group/topic/260735409/,可萌，可帅的酷,https://www.douban.com/people/240519568/,3,2022-02-22 20:30:00
求租小两居，白石桥南周围。,https://www.douban.com/group/topic/260735331/,liangziyongzai,https://www.douban.com/people/liangziyongzai/,1,2022-02-22 20:29:00
6号线物资学院站招室友啦！,https://www.douban.com/group/topic/260735330/,我的名让你一惊,https://www.douban.com/people/181740055/,3,2022-02-22 20:29:00
【房主直租】 10号线首经贸地铁站600米 正规一居室 实木家具 中介勿扰,https://www.douban.com/group/topic/260735269/,nora,https://www.douban.com/people/170456586/,6,2022-02-22 20:28:00
临近国贸走路十分钟 1/14号线大望路地铁站 SHSO现代城 南向精装三家大主卧独卫 可月付无中介费 房东直租 双周保洁 水电燃全包 超干净,https://www.douban.com/group/topic/260735234/,诚信天下,https://www.douban.com/people/247952645/,2,2022-02-22 20:28:00
新城乐居南区 土桥 高楼金地铁站 环球影城 合租找室友,https://www.douban.com/group/topic/260735205/,珠,https://www.douban.com/people/1898375/,8,2022-02-22 20:27:00
每日一发 呼家楼地铁站附近小屋转租,https://www.douban.com/group/topic/260735116/,朱小豆儿,https://www.douban.com/people/221496027/,0,2022-02-22 20:26:00
角门西地铁站，旭日嘉园，主卧独卫转租3000,https://www.douban.com/group/topic/260735017/,疾风知劲草,https://www.douban.com/people/yyb888/,0,2022-02-22 20:25:00
东三环双井地铁附近24平带阳台，视野好生活便利人少清静,https://www.douban.com/group/topic/260735007/,故问,https://www.douban.com/people/4335172/,0,2022-02-22 20:25:00
4号线10号线换乘站角门西地铁站晨新园小区出租找室友,https://www.douban.com/group/topic/260734892/,求组次渠北附近,https://www.douban.com/people/212932318/,5,2022-02-22 20:24:00
随时起租，地铁6号线青年路站，国美第一城3号院，自如房源，一个卧室两张床，招同屋住女舍友，房租1645/月,https://www.douban.com/group/topic/260734680/,王山而,https://www.douban.com/people/243900309/,0,2022-02-22 20:21:00
团结湖阳台主卧，新装修干净,https://www.douban.com/group/topic/260734665/,蒙蒙细雨下成雾,https://www.douban.com/people/165821553/,17,2022-02-22 20:21:00
求租石园社区两居室,https://www.douban.com/group/topic/260734554/,locoder,https://www.douban.com/people/151089278/,2,2022-02-22 20:20:00
个人无中介转租柳浪家园南里，近清河站、上地,https://www.douban.com/group/topic/260734382/,大苏牙,https://www.douban.com/people/106396915/,2,2022-02-22 20:17:00
东单 北京站 精装两居室次卧找男室友,https://www.douban.com/group/topic/260734202/,随便,https://www.douban.com/people/216927342/,0,2022-02-22 20:15:00
已租到 生命科学园附近,https://www.douban.com/group/topic/260733574/,我是大橘子🍊,https://www.douban.com/people/184373780/,2,2022-02-22 20:07:00
转租，整租，知春路地铁站附近，租金3400，20平。,https://www.douban.com/group/topic/260733511/,菜菜,https://www.douban.com/people/231404362/,0,2022-02-22 20:06:00
学院路/六道口/学清路附近【找同屋室友-限女】无中介费，1800元每月，随时可以入住。,https://www.douban.com/group/topic/260733501/,Koi,https://www.douban.com/people/172966577/,2,2022-02-22 20:06:00
北京通州｜通州北关地铁站口绿地中央广场公寓两室,https://www.douban.com/group/topic/260733445/,噗咪花,https://www.douban.com/people/202044724/,4,2022-02-22 20:05:00
芍药居2号  精装三居室 报价7000 可看房（提前联系）电话19933308162,https://www.douban.com/group/topic/260733290/,豆友253182765,https://www.douban.com/people/253182765/,0,2022-02-22 20:03:00
房东直租：北窑地小区紧邻798、58同城，临近360，房间大采光好,https://www.douban.com/group/topic/260733282/,小韩,https://www.douban.com/people/197353379/,1,2022-02-22 20:03:00
1/14号线 大望路 国贸 soho现代城小区 超大朝南次卧  含物业取暖 水电燃气 无中介费 有大客厅 可月付 个人直租 双周保洁,https://www.douban.com/group/topic/260733262/,仿如¥初见,https://www.douban.com/people/198370754/,3,2022-02-22 20:03:00
求租13号线立水桥-龙泽两居 或找人一起整租三居,https://www.douban.com/group/topic/260733201/,iostream,https://www.douban.com/people/148279630/,3,2022-02-22 20:02:00
六里桥东地铁站 2居次卧,https://www.douban.com/group/topic/260733181/,哆唻咪,https://www.douban.com/people/55801572/,5,2022-02-22 20:02:00
四号线西红门附近300米，合租主卧带阳台，价格2400月付，民水民电，房东直租，可办理居住证，可养宠物，采光极好。,https://www.douban.com/group/topic/260733156/,Ann。,https://www.douban.com/people/79977070/,0,2022-02-22 20:02:00
宋家庄、刘家窑附近2居室朝南带阳台次主卧转租（个人转租）,https://www.douban.com/group/topic/260733032/,LittleBallBall,https://www.douban.com/people/248171694/,0,2022-02-22 20:00:00
潘家园次卧朝南急转,https://www.douban.com/group/topic/260732883/,朝阳一枝独秀,https://www.douban.com/people/CYd1sjG/,7,2022-02-22 19:58:00
海淀西二旗安宁庄11号院140平大三居整租,https://www.douban.com/group/topic/260732824/,观者,https://www.douban.com/people/244744877/,3,2022-02-22 19:57:00
房东直租 呼家楼 团结湖 金台路 6/10/14号线 次卧 2000,https://www.douban.com/group/topic/260732823/,元宇宙,https://www.douban.com/people/250673484/,0,2022-02-22 19:57:00
天通苑超大厅隔转租,https://www.douban.com/group/topic/260732789/,戏言,https://www.douban.com/people/238246903/,2,2022-02-22 19:57:00
西三旗 华鸿家园 次卧 16㎡ 出租 无中介,https://www.douban.com/group/topic/260732741/,一叶知秋,https://www.douban.com/people/163490786/,0,2022-02-22 19:56:00
求租 昌平县城,https://www.douban.com/group/topic/260732428/,Nanny,https://www.douban.com/people/172008694/,6,2022-02-22 19:53:00
13号线回龙观地铁旁开间公寓,https://www.douban.com/group/topic/260732222/,云朵面包,https://www.douban.com/people/222950341/,0,2022-02-22 19:50:00
房东直租|西二旗|领秀新硅谷|27m朝南主卧独卫,https://www.douban.com/group/topic/260732212/,：D,https://www.douban.com/people/164943261/,0,2022-02-22 19:50:00
15号线关庄，5号线惠新西街北口一居室转租,https://www.douban.com/group/topic/260732149/,菠萝🍍,https://www.douban.com/people/217114105/,0,2022-02-22 19:49:00
已租,https://www.douban.com/group/topic/260732063/,1/2,https://www.douban.com/people/142754736/,20,2022-02-22 19:48:00
10号线成寿寺18平南向主卧，2800,https://www.douban.com/group/topic/260731898/,最最,https://www.douban.com/people/249139419/,1,2022-02-22 19:46:00
西土城牡丹园北医三院地铁10/19号线精装优质朝南大中卧出租，三家合租，采光超棒，价格实惠，看房电话15117997105v,https://www.douban.com/group/topic/260731560/,铁托,https://www.douban.com/people/201293743/,1,2022-02-22 19:42:00
6号线黄渠站，民族家园小区，两居室，可整租，可分租。随时看,https://www.douban.com/group/topic/260731266/,伊娜,https://www.douban.com/people/248405052/,2,2022-02-22 19:39:00
15号线关庄，5号线惠新西街北口一居室转租,https://www.douban.com/group/topic/260732149/,菠萝🍍,https://www.douban.com/people/217114105/,0,2022-02-22 19:49:00
已租,https://www.douban.com/group/topic/260732063/,1/2,https://www.douban.com/people/142754736/,20,2022-02-22 19:48:00
10号线成寿寺18平南向主卧，2800,https://www.douban.com/group/topic/260731898/,最最,https://www.douban.com/people/249139419/,1,2022-02-22 19:46:00
西土城牡丹园北医三院地铁10/19号线精装优质朝南大中卧出租，三家合租，采光超棒，价格实惠，看房电话15117997105v,https://www.douban.com/group/topic/260731560/,铁托,https://www.douban.com/people/201293743/,1,2022-02-22 19:42:00
6号线黄渠站，民族家园小区，两居室，可整租，可分租。随时看,https://www.douban.com/group/topic/260731266/,伊娜,https://www.douban.com/people/248405052/,2,2022-02-22 19:39:00
个人转租  主卧独立卫浴 8号线昌平线附近,https://www.douban.com/group/topic/260731106/,豆友oD3OE1kgfg,https://www.douban.com/people/248464335/,2,2022-02-22 19:36:00
可帮业主出房,https://www.douban.com/group/topic/260730950/,kimi,https://www.douban.com/people/253929610/,0,2022-02-22 19:34:00
1号线双桥地铁站，公寓2300一月，全包，无中介费管理费,https://www.douban.com/group/topic/260730934/,W.J,https://www.douban.com/people/216223318/,3,2022-02-22 19:34:00
个人转租,https://www.douban.com/group/topic/260730889/,Mi_Manchi_idd,https://www.douban.com/people/Everly/,2,2022-02-22 19:34:00
0中介～直达望京，14号线平乐园地铁站500米 独立卫生间 楼下什么都有吃喝玩乐一条龙 拎包入住 实拍！随时看房 可以做饭 免费健身房,https://www.douban.com/group/topic/260730703/,你以为呢,https://www.douban.com/people/249650697/,5,2022-02-22 19:32:00
牡丹园 北医三院 西土城出租一居室尽快回复请打电话18010197087vx,https://www.douban.com/group/topic/260730698/,豆友ZML9JNh3hk,https://www.douban.com/people/250904767/,11,2022-02-22 19:32:00
望京周边，整租一居室，15号线，花梨坎，不行地铁600米，精装修。看房方便，家具家电齐全15010073019，电话微同步,https://www.douban.com/group/topic/260730692/,一条咸鱼🐠,https://www.douban.com/people/213072434/,9,2022-02-22 19:32:00
朝阳东坝锦安家园 新房首次出租 价格可谈,https://www.douban.com/group/topic/260730688/,短九,https://www.douban.com/people/100535230/,6,2022-02-22 19:31:00
中关村双榆树满庭芳园三家合租精装单间出租随时入住18335918795,https://www.douban.com/group/topic/260730651/,沐晴つ,https://www.douban.com/people/236019006/,1,2022-02-22 19:31:00
5号线北苑路北，立水桥南地铁附近，主卧次卧出租，,https://www.douban.com/group/topic/260730551/,葫芦娃丶,https://www.douban.com/people/188201995/,0,2022-02-22 19:30:00
沙河一居3000元，个人转租,https://www.douban.com/group/topic/260730488/,付老师,https://www.douban.com/people/241698297/,2,2022-02-22 19:29:00
求租 昌平线，13号线整租两居近地铁（带猫）中介勿扰！！！！,https://www.douban.com/group/topic/260730477/,但加木,https://www.douban.com/people/200849134/,1,2022-02-22 19:29:00
求租北京欢乐谷垡头附近,https://www.douban.com/group/topic/260730329/,薑笙,https://www.douban.com/people/243059905/,0,2022-02-22 19:27:00
短租！劲松！平乐园！2500！急！,https://www.douban.com/group/topic/260730269/,不喝可乐,https://www.douban.com/people/189321422/,7,2022-02-22 19:26:00
求双井，劲松，东三环附近一居或两居,https://www.douban.com/group/topic/260730265/,豆友211143567,https://www.douban.com/people/211143567/,0,2022-02-22 19:26:00
转租地铁六号线黄渠站,https://www.douban.com/group/topic/260730122/,栗子,https://www.douban.com/people/Hn1216/,8,2022-02-22 19:25:00
天通苑北地铁站附近主卧转租,https://www.douban.com/group/topic/260730053/,lijiayu,https://www.douban.com/people/175179491/,1,2022-02-22 19:24:00
求租房山六环边 已找到，求删,https://www.douban.com/group/topic/260729973/,遗忘之河,https://www.douban.com/people/58190375/,3,2022-02-22 19:23:00
望京周边，整租一居室，15号线，花梨坎，不行地铁600米，精装修。看房方便，家具家电齐全15010073019，电话微同步,https://www.douban.com/group/topic/260729921/,A,https://www.douban.com/people/234436896/,6,2022-02-22 19:22:00
国贸通勤30分钟 两居室次卧招租 八里桥地铁,https://www.douban.com/group/topic/260729798/,璐宝贝LuLu,https://www.douban.com/people/165352500/,0,2022-02-22 19:20:00
霍营地铁口，正规一居室，首次出租,https://www.douban.com/group/topic/260729796/,快来租房吧,https://www.douban.com/people/235360743/,3,2022-02-22 19:20:00
金台路6/14号线步行5分钟  次卧出租,https://www.douban.com/group/topic/260729779/,石头,https://www.douban.com/people/196665283/,14,2022-02-22 19:20:00
六里桥，六里桥东地铁站，电力医院附近，华源一里八号院小区正规朝南次卧2400，押金500，全女生合租,https://www.douban.com/group/topic/260729386/,豆友252717833,https://www.douban.com/people/252717833/,0,2022-02-22 19:15:00
合租，限女生，蒲黄榆5号线/14号线 1700每月,https://www.douban.com/group/topic/260729367/,阿梨,https://www.douban.com/people/168721820/,1,2022-02-22 19:15:00
求租 14号线东段或6号线 一居室或小两居，中介勿扰,https://www.douban.com/group/topic/260729340/,轻质,https://www.douban.com/people/170922187/,0,2022-02-22 19:14:00
情侣求租｜菜市口陶然亭附近合租🙏🙏🙏v&tel：13805274900,https://www.douban.com/group/topic/260729304/,鱼紫姜,https://www.douban.com/people/121419036/,0,2022-02-22 19:14:00
13号线西二旗地铁旁智学苑次卧招合租室友1600,https://www.douban.com/group/topic/260729302/,城池营垒是房子,https://www.douban.com/people/227477920/,7,2022-02-22 19:14:00
6号线北运河西地铁口和八通线土桥地铁口，朗芳园小区出租正规一居室3000一月,https://www.douban.com/group/topic/260729165/,聚财微信名,https://www.douban.com/people/236980109/,0,2022-02-22 19:12:00
中关村双榆树满庭芳园三家合租精装单间出租随时入住18335918795,https://www.douban.com/group/topic/260729142/,陪我等花开⁸,https://www.douban.com/people/247664361/,0,2022-02-22 19:11:00
6号线物资学院，三户合租 朝南 主卧飘窗，全女生 民水民电 包物业取暖，无中介费 拎包入住,https://www.douban.com/group/topic/260728985/,搁浅,https://www.douban.com/people/163844364/,0,2022-02-22 19:09:00
10号线 宋家庄地铁站 350米 精装一居室 无中介费,https://www.douban.com/group/topic/260728983/,东北大欠登儿,https://www.douban.com/people/249556415/,3,2022-02-22 19:09:00
6号线青年路到常营300mi无中介费1790-3390可月付需要加微18692798675！,https://www.douban.com/group/topic/260728869/,今生痴,https://www.douban.com/people/252065736/,0,2022-02-22 19:08:00
已出租,https://www.douban.com/group/topic/260728731/,是慧敏YA,https://www.douban.com/people/130407170/,10,2022-02-22 19:06:00
6号线loft,https://www.douban.com/group/topic/260728421/,八戒,https://www.douban.com/people/192294271/,0,2022-02-22 19:01:00
单间合租 酒仙桥将台梵谷水郡精装三家合租 两家共用一间大卫生间 带大客厅,https://www.douban.com/group/topic/260728144/,kaleg,https://www.douban.com/people/251011525/,2,2022-02-22 18:58:00
一号线管庄地铁，朝南带阳台大卧室2200/月，随时可以看房，无中介费,https://www.douban.com/group/topic/260728141/,哎呦喂,https://www.douban.com/people/250567460/,1,2022-02-22 18:58:00
求租马甸 小西天 德胜门 惠新西街 和平西桥主卧 已找到房子,https://www.douban.com/group/topic/260728089/,木婉清,https://www.douban.com/people/60600769/,4,2022-02-22 18:57:00
马家堡出租,https://www.douban.com/group/topic/260728057/,kelvin,https://www.douban.com/people/236895572/,1,2022-02-22 18:56:00
《我就不信六号线东段就没有电梯高层单间出租！》,https://www.douban.com/group/topic/260728001/,南山南酱,https://www.douban.com/people/138750815/,3,2022-02-22 18:55:00
青年路地铁雅成一里高层正规主卧3000，正南向，随时入住,https://www.douban.com/group/topic/260727909/,小元,https://www.douban.com/people/250627959/,3,2022-02-22 18:54:00
着急转租房子！！！昌平区回龙观8/13号线，龙跃苑三区，朝南大主卧！本人已搬家，随时都可以入住！,https://www.douban.com/group/topic/260727783/,So what !,https://www.douban.com/people/166658579/,2,2022-02-22 18:52:00
北卫新园，找同床舍友,https://www.douban.com/group/topic/260727764/,Serendipity,https://www.douban.com/people/204898099/,0,2022-02-22 18:52:00
【求整租】公交地铁30mins 房东直租,https://www.douban.com/group/topic/260727753/,Sherry,https://www.douban.com/people/69180354/,3,2022-02-22 18:52:00
求租，10号线、五号线、旧宫、宋家庄附近房源，有的宝贝请联系我，预算3500以内。（图片与内容无关😄）,https://www.douban.com/group/topic/260727606/,野生人类H,https://www.douban.com/people/210385644/,21,2022-02-22 18:50:00
出租，五棵松附近,https://www.douban.com/group/topic/260727494/,边梁,https://www.douban.com/people/bcljbclj/,16,2022-02-22 18:48:00
求租三月初将台附近整租，一居室二居室整租，房东直租～,https://www.douban.com/group/topic/260727339/,两分,https://www.douban.com/people/127723223/,1,2022-02-22 18:46:00
招合租室友：丰台区丰台路口东、地铁七里庄(14、9号线)、六里桥（9、10号线）附近，干净、温馨，供暖、采光好，家具家电齐全。,https://www.douban.com/group/topic/260726956/,ki,https://www.douban.com/people/223978919/,2,2022-02-22 18:41:00
团结湖地铁精装修次卧，无中介费，位置好压一付一，精装修2米大床，离地铁近，电话15811398808,https://www.douban.com/group/topic/260726652/,大猫,https://www.douban.com/people/179997361/,3,2022-02-22 18:37:00
霍营华龙苑南里小区两居室的次卧找室友,https://www.douban.com/group/topic/260726648/,hwh,https://www.douban.com/people/206846479/,0,2022-02-22 18:37:00
一号线房东直租，石景山古城苹果园地铁附近,https://www.douban.com/group/topic/260726497/,_莫拉,https://www.douban.com/people/196186048/,0,2022-02-22 18:35:00
无中介费，一号线，八角地铁口，次卧1800元,https://www.douban.com/group/topic/260726330/,阿甘,https://www.douban.com/people/202503523/,2,2022-02-22 18:32:00
【转租】地铁6号线杨庄站300米 杨庄北区 房东直租 正规次卧2050🈷️,https://www.douban.com/group/topic/260726125/,乌衣巷,https://www.douban.com/people/199749402/,2,2022-02-22 18:29:00
泰欣苑大三居130平3居两卫南北通透一家人住12000随时看房入住15910995923同步微,https://www.douban.com/group/topic/260726025/,早安,https://www.douban.com/people/240318555/,0,2022-02-22 18:28:00
宋家庄主卧独卫 次卧出租,https://www.douban.com/group/topic/260726020/,豆友249752235,https://www.douban.com/people/249752235/,5,2022-02-22 18:28:00
8/13号线霍营地铁站三家次卧2100🈷️,https://www.douban.com/group/topic/260725890/,豆友225086298,https://www.douban.com/people/225086298/,2,2022-02-22 18:26:00
海淀区转租1200，近火星时代,https://www.douban.com/group/topic/260725874/,天边树若荠,https://www.douban.com/people/223219091/,0,2022-02-22 18:26:00
10号线，13号线，太阳宫芍药居地铁口100米，主卧带独卫，价格低,https://www.douban.com/group/topic/260725636/,1234好了,https://www.douban.com/people/235763569/,4,2022-02-22 18:22:00
朝阳路 十里堡  朝阳无限芳菁苑小区 主卧独卫带阳台  精装修干净整洁,https://www.douban.com/group/topic/260725570/,豆友250860489,https://www.douban.com/people/250860489/,1,2022-02-22 18:21:00
求租整租 国贸通勤30min内的两居室 预算7k-8k 根据面积和装修浮动,https://www.douban.com/group/topic/260725438/,摩西女帝,https://www.douban.com/people/181222945/,12,2022-02-22 18:19:00
北京焦化厂附近出租两室！,https://www.douban.com/group/topic/260725431/,小张,https://www.douban.com/people/225871643/,2,2022-02-22 18:19:00
个人出租天通苑北地铁往北四站地距离城中村开间800月,https://www.douban.com/group/topic/260725275/,七月与安生,https://www.douban.com/people/167215891/,0,2022-02-22 18:17:00
宋家庄 独立卫浴带阳台,https://www.douban.com/group/topic/260725051/,糖果,https://www.douban.com/people/186600695/,1,2022-02-22 18:14:00
求通勤30min内装修较好整租一居或两居房源,https://www.douban.com/group/topic/260724922/,可爱阿时,https://www.douban.com/people/226494259/,4,2022-02-22 18:13:00
个人转租 6号线青年路正规次卧 月租1700,https://www.douban.com/group/topic/260724862/,。,https://www.douban.com/people/218498098/,13,2022-02-22 18:12:00
万和嘉园找室友,https://www.douban.com/group/topic/260724855/,富贵人家,https://www.douban.com/people/237542228/,4,2022-02-22 18:12:00
主卧求租-三元桥芍药居太阳宫惠新西街地段 卧室或开间，中介勿扰,https://www.douban.com/group/topic/260724656/,-,https://www.douban.com/people/171889364/,5,2022-02-22 18:09:00
13号线霍营国风美唐出租三家合租大次卧2450,https://www.douban.com/group/topic/260724382/,yzdc,https://www.douban.com/people/154345820/,1,2022-02-22 18:05:00
东大桥 永安里 两居室,https://www.douban.com/group/topic/260724335/,༄faith༃Peace༒࿐,https://www.douban.com/people/193680072/,7,2022-02-22 18:04:00
方庄桥 润都大厦 精装两居室，上下复式，民水民电集中供暖，和业主签合同，6300/月，需要的可以直接电话18031195696,https://www.douban.com/group/topic/260724005/,ABC@,https://www.douban.com/people/217288995/,2,2022-02-22 18:00:00
西土城牡丹园北医三院北影小区精装南向大中卧出租，房屋干净，配套齐全，价格实惠，随时看房入住，联系电话15117997105v,https://www.douban.com/group/topic/260723970/,晴川路621号,https://www.douban.com/people/70888389/,1,2022-02-22 17:59:00
朝阳公园桥东，东风苑小区精装一居室，看房随时，电话15811303679（豆瓣租房）,https://www.douban.com/group/topic/260723965/,李先生,https://www.douban.com/people/209040270/,6,2022-02-22 17:59:00
个人转租1900 朝阳区乐乎公寓（双合地铁站店）7号线，精装公寓一居室 带独立卫浴,https://www.douban.com/group/topic/260723895/,4cdbz7buii,https://www.douban.com/people/217132937/,2,2022-02-22 17:58:00
凯盛家园一居室整租,https://www.douban.com/group/topic/260723815/,TARIM,https://www.douban.com/people/159750160/,1,2022-02-22 17:57:00
塔院迎春院，单间,https://www.douban.com/group/topic/260723779/,未来可期,https://www.douban.com/people/247345648/,4,2022-02-22 17:57:00
一号线传媒大学南 北花园二号院  三家合租朝南主卧2500 没有中介费,https://www.douban.com/group/topic/260723706/,秋天99,https://www.douban.com/people/243756743/,5,2022-02-22 17:56:00
8/13号线霍营，旗胜家园南向俩居7000，绝对值这个价，精装名牌家电齐全，随时看房入住☎️13167563503,https://www.douban.com/group/topic/260723626/,小星星,https://www.douban.com/people/243012466/,0,2022-02-22 17:55:00
青年路 朝阳公园 三里屯上班的看过来 整租开间公寓 3200-3500/🈷️,https://www.douban.com/group/topic/260723612/,ZHANGYU,https://www.douban.com/people/162789466/,3,2022-02-22 17:55:00
地铁10号线宋家庄 主卧阳台独卫 主卧次卧 电梯房 临近地铁 民水民电 随时入住,https://www.douban.com/group/topic/260723451/,👧,https://www.douban.com/people/185042728/,0,2022-02-22 17:53:00
求租西坝河附近主卧,https://www.douban.com/group/topic/260723383/,树木森,https://www.douban.com/people/157753936/,2,2022-02-22 17:52:00
达美中心附近朝南单间,https://www.douban.com/group/topic/260723199/,Warm sake,https://www.douban.com/people/235343306/,0,2022-02-22 17:50:00
已租,https://www.douban.com/group/topic/260723086/,乔安Joanne,https://www.douban.com/people/81893880/,9,2022-02-22 17:48:00
求租，女生合租两居室,https://www.douban.com/group/topic/260722975/,是的呢,https://www.douban.com/people/240091149/,14,2022-02-22 17:47:00
一号线传媒大学主卧出租拎包住可月付无中介费,https://www.douban.com/group/topic/260722915/,痘痘,https://www.douban.com/people/249966049/,3,2022-02-22 17:46:00
陶然亭附近小区次卧转租,https://www.douban.com/group/topic/260722590/,阿囍,https://www.douban.com/people/197602224/,2,2022-02-22 17:42:00
大红门南地铁站，一千多的正规次卧，看房随时，,https://www.douban.com/group/topic/260722459/,田文龙,https://www.douban.com/people/225626869/,0,2022-02-22 17:40:00
求租，石景山万达附近整租2居,https://www.douban.com/group/topic/260722276/,熊猫,https://www.douban.com/people/85313220/,1,2022-02-22 17:38:00
房租转租，没有中介费,https://www.douban.com/group/topic/260722236/,Outsiders,https://www.douban.com/people/243027533/,1,2022-02-22 17:38:00
求租《传媒大学》《高碑店》《双桥》及周边,https://www.douban.com/group/topic/260722205/,ATCG,https://www.douban.com/people/218236911/,12,2022-02-22 17:37:00
咱就说房子是真的，回龙观8号，13号线,https://www.douban.com/group/topic/260722199/,豆友227712321,https://www.douban.com/people/227712321/,1,2022-02-22 17:37:00
蓟门里独卫,https://www.douban.com/group/topic/260722168/,豆友K-WmmCW4L0,https://www.douban.com/people/253922346/,4,2022-02-22 17:37:00
十里堡次卧阳台室友招租,https://www.douban.com/group/topic/260722152/,婧薇婉依,https://www.douban.com/people/196742369/,0,2022-02-22 17:37:00
13号线五道口，房东直租60m²,https://www.douban.com/group/topic/260722151/,史苏华,https://www.douban.com/people/47931032/,0,2022-02-22 17:37:00
【转租】天通东苑二区主卧+独卫,https://www.douban.com/group/topic/260722131/,梨涡远点,https://www.douban.com/people/238784157/,1,2022-02-22 17:36:00
找室友！！望京西世安家园正规两室一厅 次卧转租 3800/月无中介费 限女生 近期可入住 近13/14/15号线地铁站近美团阿里酒仙桥798,https://www.douban.com/group/topic/260722123/,xiaoxxnn,https://www.douban.com/people/191695323/,5,2022-02-22 17:36:00
首城精装一居室！附近生活交通便利，距离双井地铁站仅步行7分钟，随时入住！需要的联系我啦！,https://www.douban.com/group/topic/260722080/,清欢,https://www.douban.com/people/164387256/,3,2022-02-22 17:36:00
国展/西坝河/燕丰商场/带车位两居,https://www.douban.com/group/topic/260722057/,哈哈唉,https://www.douban.com/people/214569280/,0,2022-02-22 17:36:00
直租，1号线管庄地铁口单间,https://www.douban.com/group/topic/260722039/,lu555,https://www.douban.com/people/45380986/,1,2022-02-22 17:35:00
6号线物资学院朗芳园一居3100，临近临河里地铁站，13520773770同微信,https://www.douban.com/group/topic/260722019/,像梦一样自由,https://www.douban.com/people/158639072/,3,2022-02-22 17:35:00
西北旺地铁站软件园二期，永丰产业园1.7公里，永靓家园主卧次卧厅卧出租，精装修，小区环境好，集体供暖。18511123635,https://www.douban.com/group/topic/260721949/,原点,https://www.douban.com/people/242659666/,0,2022-02-22 17:34:00
百子湾 沿海赛洛城三家大主卧，女神优选，出行便利，可月付，无中介费，看房联系15534234452  同步微信,https://www.douban.com/group/topic/260721824/,伟大哥,https://www.douban.com/people/251702137/,2,2022-02-22 17:33:00
国展/西坝河/燕丰商场/带车位两居,https://www.douban.com/group/topic/260722057/,哈哈唉,https://www.douban.com/people/214569280/,0,2022-02-22 17:36:00
直租，1号线管庄地铁口单间,https://www.douban.com/group/topic/260722039/,lu555,https://www.douban.com/people/45380986/,1,2022-02-22 17:35:00
6号线物资学院朗芳园一居3100，临近临河里地铁站，13520773770同微信,https://www.douban.com/group/topic/260722019/,像梦一样自由,https://www.douban.com/people/158639072/,3,2022-02-22 17:35:00
西北旺地铁站软件园二期，永丰产业园1.7公里，永靓家园主卧次卧厅卧出租，精装修，小区环境好，集体供暖。18511123635,https://www.douban.com/group/topic/260721949/,原点,https://www.douban.com/people/242659666/,0,2022-02-22 17:34:00
